e04 , 形容極度不悅。 , 去年 除夕 現在 第一 次 發燒 ， 心裡 超 < 幹 > ！ 沒破 一年 生病 紀錄 ！
常 , 古代計算長度的單位，一常等於一丈六尺。 , 古代 丈六尺 < 常 > 。
常 , 專有名詞。姓。 , 後世 許多 學者 認為 ， 我國 < 常 > 姓 5000 年 以前 ， 歷史 悠久 。
常常 , 表次數很多，用於對事件規律性的描述。 , 人們 < 常常 > 大 熊貓 憨態 逗得 捧腹大笑 。
常 , 形容不會改變的。 , 老子 ． 第四十九 章 ： 「 聖人 無 < 常 > 心 ， 百姓 心為 心 。 」
常 , 形容在同類事物中不是特別或專門的。 , 失去 懂得 珍惜 人 < 常 > 性 。
常 , 普通名詞。倫理關係。 , 人類 生活 中 歷時 最久 、 最 典型 、 最 看重 「 倫 < 常 > 禁忌 」 此類 禁忌 。
常 , 表次數很多，用於對事件規律性的描述。 , 大家 < 常 > 慨嘆 長期 學術 發展 規劃 不夠 完美 。
常 , 表狀態長久不變。 , 正如 董事長 所 總結 ， 杜邦 200 多年來 < 常 > 盛不衰 秘訣 在於 不斷 創新 。
常見 , 形容出現且被看見的次數多的。 , 關聯 成分 副詞 < 常見 > ： 、 便 、 、 接著 、 、 。
常見 , 形容見面的次數多的。 , < 常見 > ， 記憶 事情 不多 。
常設 , 形容經常性而非臨時設立的。 , 十九日 校務 會議 中 ， < 常設 > 小組 提案 討論 自費生 是否 必修 教育 學分 。
帽 , 普通名詞。戴在頭上或象徵地位等功能的服飾。常用接尾詞。 , 戶外 活動 時 特別 留意 陽光 傷害 ， 儘量 抹 防晒油 ， 或者 戴 < 帽 > 、 撐傘 等 。
帽 , 普通名詞。接尾詞。器物的頂端部份，作用或形狀像帽子的人造物。 , 筆桿 象牙 白色 高級 樹脂 製成 ， 筆 < 帽 > 、 筆頭 鍍鉻 亮面 金屬 材質 。
幅度 , 普通名詞。比喻事物改變的程度。 , 教科書 修訂 新 課程 ， 修訂 < 幅度 > 大 。
幅度 , 普通名詞。物體振動或搖擺所展開的寬度。 , 基本 上 加鍵 嗩吶 性能 相當 不錯 ， 音域 ， 半音 ， 音量 < 幅度 > 等等 ， 相當 能力 。
幅 , 普通名詞。比喻事物改變的程度。 , 回顧 過去 十年 來 ， 新 能源 開發 進展 遲緩 ， 變 < 幅 > 大 。
幅 , 普通名詞。物體振動或搖擺所展開的寬度。 , 小腦 病變 徵象 ， 如動 < 幅 > 障礙 運動 失調 。
幅 , 計算剪裁好的布料的單位。 , 上海 ， 在職 通 大海 浦東 大 兩旁 ， 掛著 兩 < 幅 > 大旗 ， 上面 令 人 絕倒 地寫 ： 垃圾 分類 ， 做起 ！
幅 , 計算圖片、書法作品的單位。 , 中壢 藝術館 舉行 個人 首展 ， 展出 五十 < 幅 > 水彩 作品 。
幅 , 計算土地的單位。 , 張 先生 看上 南京東路 < 幅 > 地 ， 準備 買 蓋 大樓 。
幅 , 計算如畫的景象。 , 牛群 白色 羊群 ， 蒼蒼茫茫 ， 構成 < 幅 > 壯美 畫面 。
幕 , 普通名詞。戲劇中特定的場景。 , 拍一部 電影 ， 最 令 人 衝擊 < 幕 > 。
幕 , 普通名詞。戲劇中，組成整部戲曲的大段落。 , 舞群 台灣 觀眾 跳出 天鵝湖 第二 < 幕 > 、 吉賽兒 雙人舞 等 經典 。
幕 , 普通名詞。顯示字幕或影像的平面體。常用接尾詞。 , 具備 「 觸 < 幕 > 式 螢光幕 」 顯示器 ， 使用者 觸 按 螢光幕 來 輸入 項目 。
幕 , 計算戲劇中段落的單位。 , 讀者 一定 許多 雜誌 電影 上 ， 看到 < 幕 > 景 ， 8 彎道 車道 。
幟 , 普通名詞。以前述對象做為識別的依據。 , 如 明清 之際 ， 祕密 社會 組織 洪門 ， 反清復明 < 幟 > 。
幟 , 普通名詞。以紡織品或類似材質製成，印有各式圖案或顏色的標誌，通常用於辨識或代表特定對象。常用接尾詞。 , 夕陽 如血中 輕易 地 掠過 許多 晦暗 疙瘩 真實 ， 破衣 迎風 如彩 < 幟 > 招展 。
幢 , 普通名詞。古代船或車頂上的布幔。 , 形如車 蓋者謂 < 幢 > ， 故 < 幢 > 成為 " < 幢 > 蓋 " 。
幢 , 普通名詞。用來裝飾或公布訊息的長形布條。 , < 幢 > 看作 旌旗 種 。
幢 , 計算光影的單位。 , 身上 彷彿 籠著 淡淡 < 幢 > 光影 ， 腰問 更 露出 酒杯 大小 團 紅光 。
幢 , 計算建築物的單位。 , 3 位 年輕 設計師 先後 設計 70 多 < 幢 > 著名 建築物 ， 最 有名 赫爾辛基 火車站 。
幫 , 引介動作的受益者。 , 媽媽 太 辛苦 ， 家務事 這麼多 ， 我來 < 幫 > 妳 做 一點 。
幫 , 給予協助，多用於強調施惠者的語境。 , 卡迪 王子 ： 「 我要 < 幫 > ？ 」
幫 , 計算群聚的人的單位，多為負面。 , < 幫 > 窮 孩子 上樹去 掏 喜鵲 蛋 。
干 , 專有名詞。姓。 , 晉代 < 干 > 寶 。
干 , 普通名詞。古代兵器的一種，用來抵擋手持物攻擊的器具。 , 乃 修教 三年 ， 執 < 干 > 戚舞 ， 苗乃服 。
干 , 普通名詞。接尾詞。加工製成的沒有水份的或含水份少的食品。 , 這二款 愛文 芒果 < 干 > 特色 天然 烘培 ， 感覺 添加 過度 糖及 色素 。
干 , 普通名詞。江河與陸地交界的地方。 , 艷羨 江 < 干 > 人 早起 ， 停舟 負簍 釣魚 歸 。
干 , 特定對象牽扯到後述對象。 , 計 老人 向 橫了 一眼 ， 奇道 ： 「 < 干 > 甚麼 事 ？ 」
干 , 表不使用任何水分的。 , 不知 您 有沒有 吃過 錢鰻 < 干 > 煮 豆腐 ？ 母親 最愛 。
干 , 計算聚集的人的單位。 , 理會 < 干 > 人 等 ， 素還真 直接 走向 被虐 慘兮兮 葉小釵 身邊 。
平 , 原本直立的物體因受外力破壞而破碎分布在地面上。 , 村莊 上 人 商議 打 塑像 、 < 平 > 廟 。
平 , 地方詞。中華人民共和國的首都，古稱燕京，今稱北京，位於河北省西北部，永定河北岸的城市。「北平」的簡省。 , 答應 ， 十二月 四日 留 家人 滬 ， 隻身 赴 < 平 > 。
平均 , 使相同或接近。 , 匯率 一直 以來 上上下下 波動 ， 定期 定額 相對 < 平均 > 掉 匯差 。
平均值 , 普通名詞。將總數依等份計算所得的數值。 , 大陸 人 年 塑膠 消耗量 6 公斤 ， 遠 低於 全球 < 平均值 > 20 公斤 。
平均 , 將總數依等份計算。 , 給 拍 KTV 模特兒 酬勞 < 平均 > 下來 約 位 新台幣 3 萬元 左右 。
平均 , 形容相同或接近。 , 台灣 女性 政治 、 經濟 地位 表現 相當 < 平均 > 。
平埔族 , 專有名詞。臺灣地區原住民族之一，主要分佈於西部地區，多數已與漢人同化。 , 談 臺灣 文化 ， 忽略 原住民 文化 ， 宜蘭 民居 < 平埔族 > 關係 深厚 。
平埔族 , 普通名詞。平埔族的文化。 , 您 翻譯 < 平埔族 > 歌謠 部份 ， 現在 來講 ， 非常 珍貴 史料 。
平 , 專有名詞。姓。 , 不知 < 平 > 小姐 所 座 或是 片 ， 地點 是否 公墓 所在 或是 私人 土地 濫葬 ？
平 , 帳務收入和支出剛好平衡相抵銷。 , 眼前 帳 軋 < 平 > ， 哪 餘錢 做 預防 保健 ？
平 , 形容價格沒有太大波動的。 , 最低 利率 更 跌破 五 % 關卡 ， 降至 四 ‧ 七五 % ， 價 < 平 > 量縮 ， 殺低 意願 降低 ， 短線 大盤 下檔 有限 。
平 , 形容價格變得沒有太大波動的。 , 兩 年 來 好像 房價 稍微 大概 < 平 > 一點 ， 停頓 一下 。 現在 是不是 買 房子 好 時機 ？
平 , 形容前述對象水平不傾斜的。 , 桌子 通常 四 腳 ， 四 隻 腳 同樣 高度 桌子 < 平 > 。
平 , 形容原本直立的物體因受外力破壞而破碎分布在地面上。 , 實在 告訴 ， 老子 們 當 皇差 ， 祇要 吆喝 一聲 ， 破廟 給 踐踏 < 平 > ， 給 說話 看得起 ！
平 , 形容原本直立的物體因受外力破壞變得破碎分布在地面上。 , 看到 怪手 老家 拆了 ， 老家 推 < 平 > ， 挖出 好幾 大洞 。
平 , 形容帳務收入和支出剛好平衡相抵銷。 , 該 公司 財務 吃緊 現實面 ， 儘管 金朋 近年 營運 ， 損益 兩 < 平 > 邊緣 游走 。
平 , 形容帳務收入和支出剛好變得平衡相抵銷。 , 忙 好幾 天帳 總算 抓 < 平 > ， 當 會計 好 可憐 ， 年 過年 沒得 好過 。
平 , 形容比喻使情緒恢復安定。 , 胡喬木 、 周小舟 、 田家英 、 李銳 等 寫 「 會議 紀要 」 結束 會議 ， 眾心 自然 難 < 平 > 。
平 , 形容比喻分佈或分配的量相等。 , 合菜 消費 方式 最 容易 錢分 < 平 > ， 建議 三人 以上 （ 最好 四人 ） 一起 享用 。
平 , 形容比喻心神安定安寧的。常與「心」連用。 , 心 < 平 > 、 很穩 、 實在 ， 一切 本身 好 ， 什麼 好 。
平 , 形容比喻比賽結果不分勝負。 , 艾娜 幾 次 小球 失誤 底線 出界 下 ， 竟以 十三 比 十三 < 平 > ， 加賽 五球 。
平 , 形容比喻特定負面事件停止的狀態。 , 多年來 過度 操勞 以至於 一病 稍 < 平 > ， 一症 起 ， 良有 !
平 , 形容比喻說話的聲調的沒有太大的高低變化。 , 他用 < 平 > 冷 很靜 聲調 ， 陳述 事實 。
平 , 形容比喻身體輪廓曲線變得較不明顯的。 , 胸 < 平 > ， 臀扁 ， 細腰 有何 意義 ？
平 , 形容比喻身體輪廓曲線較不明顯的。 , 東方人 骨架 西方人 不同 ， 東方人 眼部 輪廓 較 < 平 > ， 不似 西方人 般 立體 。
平 , 形容沒有差別的。 , 比 我媽 矮 ， 比 我爸 矮 公分 ， 我妹 比 高 ， 我妹 大概 我媽 < 平 > 高 。
平 , 形容物體表面沒有皺摺的。 , 貼 膠布 時 ， 還要 用 熨斗 燙一燙 ， 貼得 < 平 > 貼得牢 。
平 , 形容物體表面變得沒有皺摺的。 , 打了 肉毒桿菌 約 週 之後 ， 抬頭紋 < 平 > ， 效果 超快 。
平 , 形容物體表面變得高度相同沒有凹凸起伏的。 , 台灣 馬路 回填 ， 新舊 柏油 間 坑坑洞洞 ， 高科技 罷了 ， 就用 壓路機 多壓 幾 次 < 平 > ， 還留 零點六 公分 做 什麼 ？
平 , 形容物體表面高度相同沒有凹凸起伏的。 , 瀑布 水 ， 流到 那裡 ， 就慢 下來 ， 形成 一片 淺水 < 平 > 沙 。
平 , 形容狀態或運動方向與水平線平行的。 , 利用 漂浮 物如 浮板 浮球 ， 夾在 雙腿 中間 ， 使 身體 < 平 > 浮於 水面 上 ， 練習 划水 動作 。
平 , 形容股票指數漲跌幅度穩定，沒有太大波動的。 , 市場 心理 轉趨 觀望 ， 形成 追漲 殺跌 皆 乏力 < 平 > 低 震盪盤 ， 終場 小挫 37 點 。
平 , 形容食材或藥材不會使身體陽氣亢盛或陽氣衰竭的。 , 中醫藥 學 認為 ， 雞蛋 味甘 ， 性 < 平 > ， 補中 益氣 、 養陰 健體 美膚 等 作用 。
平 , 形容高度相同的。 , 進門 ， 繞過 麻石 鋪成 天井 ， 天井 裡 雪 擁出 厚厚 層 ， 幾 井口齊 < 平 > 。
平 , 普通名詞。專指現代漢語標準語裡的第一聲和第二聲。「平聲」的簡省。 , 現代 漢語 裡 ， 陰平 ( 媽 ) 陽平 ( 麻 ) < 平 > ， 上 聲 ( 馬 ) 聲 ( 罵 ) 為仄 。
平 , 普通名詞。平等對待所有人事物的行為特質。 , 傳統 社會 所謂 「 八德 」 ， 即忠 、 孝 、 仁 、 愛 、 信 、 義 、 、 < 平 > 。
平 , 普通名詞。漢語方言中，平出而沒有明顯高低變化的聲調。「平聲」的簡省。 , 台灣話 除了 < 平 > ， 上 ， ， 輕聲 ， 入聲 ！
平 , 比喻特定事件對雙方造成的影響互相抵銷，不虧欠任何一方。常與「扯」連用。 , 龍宿 在一起 ， 劍子 總是 龍宿 紛紛擾擾 算不清 、 扯 < 平 > 事情 弄 心緒 不穩 。
平 , 比喻用武力使特定對象屈服。 , 兩年後 ， 朱一貴 亂子 < 平 > ， 一些 餘黨 逃入 深山 ， 更 給 山民 帶去 麻煩 使 山民 更 厭惡 平地人 。
平 , 比喻處理爭端並排除所有的反對意見。 , 否定 主要 原因 政黨 比例 代表制 所 產生 代表 ， 逐漸 面臨 擺 < 平 > 局面 。
平 , 比喻達到後述最高成績。 , 長青組 連傳 捷報 ， 投跑接賽 羅堅財 擲出 四 十八點八 0 秒 < 平 > 全國 紀錄 。
平民 , 形容普通、且容易使人接受的。 , 香港 ， 菠蘿 油是 便宜 、 < 平民 > 東西 ， 熱量 高 ， 足以 應付 好動 作息 安排 ， 最 重要 好吃 。
平民 , 普通名詞。一般老百姓。 , 古時候 ， 社會 上 貴族 、 < 平民 > 、 奴隸 階級 劃分 。
平淡 , 形容生活或情緒沒有起伏變化。 , 喜歡 過 平淡 生活 ， 想要 太多 挑戰 。
平滑 , 形容旋律變化不大。 , 對於 唱腔 氣息 < 平滑 > 相當 流暢 ， 很少 人能 妳 氣力 。
平滑 , 形容物體表面平而光滑的。 , 整個 < 平滑 > 牆面 ， 來得 似乎 多餘 。
平衡 , 使作用於同一物體的合力與各力任一點力矩和為零而物體保持原本特定狀態不變。 , < 平衡 > 槓桿 動力 動力 臂 乘積 等於 阻力 阻力 臂 乘積 。
平衡 , 使形容特定對象維持諧和穩定的狀態。 , 傳統 青光眼 手術 ， 置入 引流管 、 < 平衡 > 眼壓 、 防止 失明 。
平衡 , 普通名詞。身體掌握平衡的能力。 , < 平衡 > 好 ， 無法 參加 種 無 重力 訓練 ！
平衡 , 比喻使形容比喻兩個以上互相對立的特定對象之間保持穩定的發展。 , 必須 想 辦法 < 平衡 > 工作 家庭 。
平衡 , 比喻使心情回復到原本穩定狀態。 , 高雅 細緻 香味 ， 給 人 愉快 放鬆 感覺 ， 舒緩 情緒 、 < 平衡 > 心情 、 幫助 入眠 ， 維持 皮膚 清爽 健康 。
年中 , 時間詞。一年中間的一段時期。 , 長榮 海運 稱霸 全球 ， 全新 長榮 航空 < 年 中 > 起飛 。
年代 , 地方詞。年代電視台的建築物及建築物所在的位置。 , 大家 < 年代 > 前面 拉白 布條 。
年代 , 專有名詞。臺灣的一家電視台，民國八十三年開播。 , 希望 < 年代 > 新聞 能夠 走向 更 好 未來 。
年代 , 普通名詞。人一生中的特定時段。 , 學生 < 年代 > 一去不復返 。
年代 , 普通名詞。年代電視台的節目。 , 比較 常 看 < 年代 > 。
年代 , 普通名詞。歷史上依特定標準而劃分的特定時段。 , 重男輕女 < 年代 > 裡 ， 無數 女子 如 雜草 般 自生自滅 。
年代 , 普通名詞。比喻當代的主流思想和趨勢。 , 大哥 咱們 跟上 < 年代 > 才行 ！
年初 , 時間詞。一年開頭的一段時期。 , 新加坡 總理 吳作棟 今年 < 年初 > ， 提出 政策 薪資 白皮書 。
年 , 專有名詞。姓。 , 子烏虛 事 ， 那姓 < 年 > 小子 居然 出口 ， 真 後悔 當初 為什麼 直接 殺 。
年尾 , 時間詞。一年的末期。 , 1967 < 年尾 > 舉行 一連串 試射 ， 參加 各國 要員 大開眼界 。
年 , 形容有關農曆新年用品的。 , 民間 < 年 > 畫 起源 早 ， 東漢 時期 張貼 門神 < 年 > 畫 風俗 習慣 。
年 , 形容每年的。 , 忘 ， 喬登 < 年 > 收入 幾乎 靠 廣告 。
年 , 普通名詞。中國傳統慶祝農曆新年的期間。 , 這樣子 外面 過 團圓 < 年 > ， 挺樂 ？
年 , 普通名詞。地球環繞太陽一周所需的時間。 , vasivas 意指 新年 即將 來臨 < 年 > 輪替 。
年 , 普通名詞。接尾詞。舉辦前述活動的時間，通常與曆年重疊。 , 明年 香水 < 年 > 中 ， 男性 香水 最 重視 主力 商品 。
年 , 普通名詞。時間的單位，一年有十二個月。 , 差不多 六年級 < 年 > 生日 ， 我爸 買 一本 那本書 叫做 「 女兒 身體 」 。
年 , 普通名詞。生物存活的時間長度。 , 楊文信 < 年 > 僅 二十六 歲 ， 祖籍 台南 。
年紀 , 普通名詞。比喻物體的存在時間長度。 , 電腦 < 年紀 > 有點 大了 ， 下載 DSL 或是 HTTP 速度 不錯 。
年紀 , 普通名詞。比喻生物適合從事前述事件的一段生命時間範圍。 , 成家 < 年紀 > ， 終身大事 給 耽誤 。
年紀 , 普通名詞。生物存活的時間長度。 , 楊涵婷 < 年紀 > 最輕 ， 意味 上 最 接近 傳統 國畫 。
年 , 計算時間的單位，一年有十二個月。 , 表哥 飼養 快 < 年 > 銀蛇目蝶 羽化 ！
年輕 , 形容特定團體或組織成立的時間不長。 , 即使 對於 歷史 不長 美國 ， 亞特蘭大 < 年輕 > 城市 。
年輕 , 時間詞。人年輕的階段。 , < 年輕 > 時教 過 體操 ， 十分 注意 運動 前 體操 重要 。
年頭 , 時間詞。一年的開始。 , 這裡 氣候 溫和 ， 件 恤衫 ， < 年頭 > 穿到 年尾 。
年頭 , 時間詞。計時單位，年。 , 規劃 完工 ， 總 需要 五 、 六 < 年頭 > 甚至 更久 。
年頭 , 時間詞。過去或現在的特定時代。 , < 年頭 > 不走 流行 ， 反而 引人注目 。
年齡 , 普通名詞。比喻物體的存在時間長度。 , 大陸 西側 三分之二 西部 台地 ， < 年齡 > 至少 五億 年 。
年齡 , 普通名詞。比喻生物適合從事前述事件的一段生命時間範圍。 , 全 台灣 適婚 < 年齡 > 男性 人數 女性 二 倍 。
年齡 , 普通名詞。生物存活的時間長度。 , 父母 < 年齡 > 愈大 孩子 溝通 愈 困難 。
并且 , 對等連接詞。連接兩個對等句子，用以表示時序先後關係。 , 吃 碗 飯 ， < 并且 > 喝 碗 綠豆湯 。
并且 , 對等連接詞。連接兩個對等句子，用以表示進一層關係。 , 郭 醫生 持有 美國 婦產科 專家 文憑 ， < 并且 > 美國 婦產科 專家 學會 會員 。
